|filename|AudioStart|AudioEnd|AudioDuration|FrameStart|FrameEnd|label|ilabel|Text
1223|Datasets/affWild2/Audios/audiobatch1/141.wav|66.166|66.466|0.300|1984|1993|Happiness|4|THE AURORA
1224|Datasets/affWild2/Audios/audiobatch1/141.wav|69.436|70.904|1.468|2082|2126|Happiness|4|MY DIANE
1225|Datasets/affWild2/Audios/audiobatch1/141.wav|75.142|76.009|0.868|2253|2279|Happiness|4|PHILANTHROPY
1226|Datasets/affWild2/Audios/audiobatch1/141.wav|76.109|76.777|0.667|2282|2302|Happiness|4|ANONYMY
1227|Datasets/affWild2/Audios/audiobatch1/141.wav|99.266|99.399|0.133|2976|2980|Other|7|IMMER
1228|Datasets/affWild2/Audios/audiobatch1/141.wav|100.133|100.400|0.267|3002|3010|Happiness|4|ER ER
1229|Datasets/affWild2/Audios/audiobatch1/141.wav|100.567|100.867|0.300|3015|3024|Happiness|4|IMMY
1230|Datasets/affWild2/Audios/audiobatch1/141.wav|108.108|108.408|0.300|3241|3250|Happiness|4|HM HM
1231|Datasets/affWild2/Audios/audiobatch1/141.wav|112.980|113.914|0.934|3387|3415|Other|7|ONE HUNDRED FIFTY
1232|Datasets/affWild2/Audios/audiobatch1/141.wav|127.794|127.894|0.100|3831|3834|Other|7|IMMER
1233|Datasets/affWild2/Audios/audiobatch1/141.wav|134.101|135.936|1.835|4020|4075|Surprise|6|ESSAYSON
1234|Datasets/affWild2/Audios/audiobatch1/141.wav|137.037|142.709|5.672|4108|4278|Happiness|4|ER ATHENS
1235|Datasets/affWild2/Audios/audiobatch1/141.wav|142.843|143.243|0.400|4282|4294|Happiness|4|HM HM
1236|Datasets/affWild2/Audios/audiobatch1/141.wav|143.410|143.543|0.133|4299|4303|Happiness|4|HM HM
1237|Datasets/affWild2/Audios/audiobatch1/141.wav|144.378|146.980|2.603|4328|4406|Other|7|NOTHIN IN THE DEEDS IS OUT O THE MOVIE
1238|Datasets/affWild2/Audios/audiobatch2/video34.wav|0.000|0.333|0.333|1|11|Neutral|0|HM HM
1239|Datasets/affWild2/Audios/audiobatch2/video34.wav|0.333|1.200|0.867|11|37|Happiness|4|HOWE'ER
1240|Datasets/affWild2/Audios/audiobatch2/video34.wav|2.067|4.467|2.400|63|135|Neutral|0|AFTER SHYING CHECKS OUT TO DAY I
1241|Datasets/affWild2/Audios/audiobatch2/video34.wav|4.634|5.300|0.667|140|160|Neutral|0|HM HM
1242|Datasets/affWild2/Audios/audiobatch2/video34.wav|5.934|10.868|4.934|179|327|Neutral|0|B R CHECKING OUT THE BLINK ONE A TWO BORED TO DEATH OFFICIAL VIDIO IT
1243|Datasets/affWild2/Audios/audiobatch2/video34.wav|10.868|12.801|1.933|327|385|Happiness|4|IT WAS ACTUALLY RELEASED A YEAR AGO
1244|Datasets/affWild2/Audios/audiobatch2/video34.wav|13.834|14.134|0.300|416|425|Neutral|0|THE RIET
1245|Datasets/affWild2/Audios/audiobatch2/video34.wav|15.235|15.335|0.100|458|461|Neutral|0|HYM
1246|Datasets/affWild2/Audios/audiobatch2/video34.wav|16.135|16.335|0.200|485|491|Anger|1|THE RIM
1247|Datasets/affWild2/Audios/audiobatch2/video34.wav|16.735|17.035|0.300|503|512|Neutral|0|A MINNIT
1248|Datasets/affWild2/Audios/audiobatch2/video34.wav|18.101|18.301|0.200|544|550|Neutral|0|HYM
1249|Datasets/affWild2/Audios/audiobatch2/video34.wav|18.301|20.035|1.733|550|602|Surprise|6|I'LL BETTY YOU
1250|Datasets/affWild2/Audios/audiobatch2/video34.wav|20.035|22.768|2.734|602|684|Happiness|4|HUGO HAD ON MY MAIN CHANNEL AIR
1251|Datasets/affWild2/Audios/audiobatch2/video34.wav|23.169|23.335|0.167|696|701|Neutral|0|WHAT
1252|Datasets/affWild2/Audios/audiobatch2/video34.wav|23.335|25.902|2.567|701|778|Happiness|4|I HAVEN'T EVEN SEEN THE FILM CLIPPED TO THIS
1253|Datasets/affWild2/Audios/audiobatch2/video34.wav|28.436|29.369|0.933|854|882|Neutral|0|TWO TWO TWO
1254|Datasets/affWild2/Audios/audiobatch2/video34.wav|31.102|32.769|1.667|934|984|Happiness|4|THEN DROPPED OFF THE RADIO LOOPING
1255|Datasets/affWild2/Audios/audiobatch2/video34.wav|33.169|37.270|4.100|996|1119|Neutral|0|AND SAYING THAT I HAD NOT SEEN THIS FILM QUITE YET SO I THOUGHT THAT I WOULD
1256|Datasets/affWild2/Audios/audiobatch2/video34.wav|39.470|41.970|2.500|1185|1260|Neutral|0|CAN'T SAY LET'S GO
1257|Datasets/affWild2/Audios/audiobatch2/video34.wav|42.903|46.170|3.267|1288|1386|Neutral|0|A CLICKING ON IT AND THERE'S AN AD
1258|Datasets/affWild2/Audios/audiobatch2/video34.wav|46.470|47.070|0.600|1395|1413|Neutral|0|BOSS
1259|Datasets/affWild2/Audios/audiobatch2/video34.wav|47.070|51.204|4.134|1413|1537|Sadness|5|IMMUNE
1260|Datasets/affWild2/Audios/audiobatch2/video34.wav|51.971|53.871|1.900|1560|1617|Neutral|0|IT'S OURS ALREADY
1261|Datasets/affWild2/Audios/audiobatch2/video34.wav|54.704|56.604|1.900|1642|1699|Happiness|4|HYEAH
1262|Datasets/affWild2/Audios/audiobatch2/video34.wav|57.238|66.372|9.134|1718|1992|Neutral|0|IS IT A PANTHEON
1263|Datasets/affWild2/Audios/audiobatch2/video34.wav|67.205|71.072|3.867|2017|2133|Neutral|0|EPHEMERAL AND INDECISION
1264|Datasets/affWild2/Audios/audiobatch2/video34.wav|75.406|75.739|0.333|2263|2273|Anger|1|HM HM
1265|Datasets/affWild2/Audios/audiobatch2/video34.wav|81.506|89.240|7.734|2446|2678|Neutral|0|IT IS THE ONLY MAN WHO WOULD BE THE ONLY
1266|Datasets/affWild2/Audios/audiobatch2/video34.wav|89.240|94.608|5.367|2678|2839|Happiness|4|EH THEN HE WOULD NOTICE THAT THE DRIVER'S HAD A GOUTY I'M NOT YOU'RE MATE
1267|Datasets/affWild2/Audios/audiobatch2/video34.wav|95.141|108.742|13.601|2855|3263|Happiness|4|BUT I DON'T THEN I'LL SAY THAT THIS MUST AND I DON'T DO THE SAME AT ALL
1268|Datasets/affWild2/Audios/audiobatch2/video34.wav|108.742|112.042|3.300|3263|3362|Disgust|2|LOVE LET'S BE ALONE TO MORROW
1269|Datasets/affWild2/Audios/audiobatch2/video34.wav|112.609|114.776|2.167|3379|3444|Neutral|0|HM HM
1270|Datasets/affWild2/Audios/audiobatch2/video34.wav|116.709|121.876|5.167|3502|3657|Neutral|0|UNARMED AND UNARMED AND UNARMED
1271|Datasets/affWild2/Audios/audiobatch2/video34.wav|121.876|134.777|12.901|3657|4044|Happiness|4|AH THAT IS IT WOULD BE A TIME IN A FEW MONTHS HULLOA
1272|Datasets/affWild2/Audios/audiobatch2/video34.wav|134.777|136.444|1.667|4044|4094|Surprise|6|THE ONE I DO IT'S ONE LADY TOO
1273|Datasets/affWild2/Audios/audiobatch2/video34.wav|136.444|215.617|79.173|4094|6469|Happiness|4|IT'S A PITY HE AIN'T A BOY BUT IT'S HIS AIN'T IT
1274|Datasets/affWild2/Audios/audiobatch2/video34.wav|215.617|215.817|0.200|6469|6475|Neutral|0|HM HM
1275|Datasets/affWild2/Audios/audiobatch2/video34.wav|216.417|218.284|1.867|6493|6549|Neutral|0|THE NOTE THEY DON'T
1276|Datasets/affWild2/Audios/audiobatch2/video34.wav|221.218|235.752|14.534|6637|7073|Happiness|4|I MEAN AH THAT IS CAUGHT A CLUB'S BREATHED BACK MEMORIES I ASKED
1277|Datasets/affWild2/Audios/audiobatch2/video34.wav|237.652|240.619|2.967|7130|7219|Neutral|0|WHAT ONE OF THOSE CLUBS AND THERE'S BLINK ONE I WANT TO
1278|Datasets/affWild2/Audios/audiobatch2/video34.wav|241.186|266.554|25.369|7236|7997|Happiness|4|HUMPH I'D LITERALLY SCREAMED I MEAN IT
1279|Datasets/affWild2/Audios/audiobatch2/video34.wav|270.788|271.288|0.500|8124|8139|Sadness|5|AND ANOTHER
1280|Datasets/affWild2/Audios/audiobatch2/video34.wav|272.022|273.255|1.233|8161|8198|Happiness|4|ERMINE
1281|Datasets/affWild2/Audios/audiobatch2/video34.wav|273.788|286.989|13.201|8214|8610|Sadness|5|I REALLY NEED A LIGHTGUARD ALL NIGHT COMING BACK
1282|Datasets/affWild2/Audios/audiobatch2/video34.wav|288.056|317.292|29.236|8642|9519|Happiness|4|AND WHAT WAS HE SCRATCHING FOR TO DAY SIR
1283|Datasets/affWild2/Audios/audiobatch2/video34.wav|317.292|320.525|3.234|9519|9616|Neutral|0|PLEASE SUBSCRIBE LEAVE A LOT IF YOU HAVE ANY
1284|Datasets/affWild2/Audios/audiobatch2/video34.wav|321.292|323.092|1.800|9639|9693|Neutral|0|BUT YOU WON'T MEAN TO
1285|Datasets/affWild2/Audios/audiobatch2/video34.wav|324.859|327.393|2.534|9746|9822|Neutral|0|IN THE COMMENTS CAUSE I CAN NOT SHOW
1286|Datasets/affWild2/Audios/audiobatch2/video34.wav|327.859|329.626|1.767|9836|9889|Neutral|0|BUNTS I
1287|Datasets/affWild2/Audios/audiobatch2/video34.wav|329.626|331.060|1.433|9889|9932|Happiness|4|I WANT TO GIVE YOU WHAT YOU WANT
1288|Datasets/affWild2/Audios/audiobatch2/video34.wav|331.526|332.393|0.867|9946|9972|Neutral|0|DAISY MAY HAVE COME IN
1289|Datasets/affWild2/Audios/audiobatch2/video34.wav|333.226|334.093|0.867|9997|10023|Neutral|0|LET ME KNOW IF YOU LIKE
1290|Datasets/affWild2/Audios/audiobatch2/video34.wav|334.993|335.260|0.267|10050|10058|Neutral|0|HM HM
1291|Datasets/affWild2/Audios/audiobatch2/video34.wav|336.360|340.394|4.034|10091|10212|Neutral|0|AN' THAT'S IT FOR THE SPIDER I THINK HE GOES FOR WATCHING
1292|Datasets/affWild2/Audios/audiobatch2/video34.wav|340.394|342.394|2.000|10212|10272|Happiness|4|HYEAH
1293|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|4.997|8.195|3.198|151|247|Happiness|4|GRETCHEN EVERYBODY THIS IS AVA
1294|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|9.395|9.928|0.533|283|299|Neutral|0|EXTERIOR
1295|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|11.593|12.026|0.433|349|362|Neutral|0|HM HM
1296|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|16.657|16.757|0.100|501|504|Happiness|4|HM HM
1297|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|19.022|19.255|0.233|572|579|Neutral|0|HYM
1298|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|20.954|24.785|3.831|630|745|Neutral|0|JOYS OF THEIR YOUTH BUT SHE AT SUCH A TENDER AGE
1299|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|25.152|27.884|2.732|756|838|Neutral|0|SHE STANDS THE IMPORTANCE OF BEING A VOICE FOR HER PARENTS
1300|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|29.150|31.748|2.598|876|954|Neutral|0|THE TRIP FOR YOUNG GIRLS AND WOMEN AROUND THE WORLD
1301|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|32.348|40.143|7.795|972|1206|Neutral|0|WHO MAY NOT HAVE THE OPPORTUNITIES THAT US SITTING OVER HERE HAVE SO RECEIVING THIS HONOR FROM A HERO LIKE HER
1302|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|40.276|40.476|0.200|1210|1216|Neutral|0|FILM
1303|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|43.908|49.671|5.763|1319|1492|Happiness|4|THE GOOD AFTERNOON
1304|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|56.567|56.700|0.133|1699|1703|Neutral|0|HM HM
1305|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|64.829|64.929|0.100|1947|1950|Neutral|0|THE RIM
1306|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|65.895|65.995|0.100|1979|1982|Neutral|0|HM HM
1307|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|71.292|77.488|6.196|2141|2327|Neutral|0|IN THE IMPACT REPORT YOUR ACHIEVEMENTS NOT JUST INSPIRE ME BUT ALSO SO MANY
1308|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|77.755|82.119|4.364|2335|2466|Neutral|0|TO WORK HARDER TO BE BETTER AND TO MAKE A DENT FOR IT
1309|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|83.751|84.051|0.300|2515|2524|Neutral|0|IMPROPER
1310|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|84.384|86.516|2.132|2534|2598|Neutral|0|STANDING ALONGSIDE OF YOU
1311|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|87.216|91.080|3.864|2619|2735|Neutral|0|I YOU KNOW THERE ARE MOMENTS WHEN YOU STOP AND ASK YOURSELF HOW
1312|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|93.679|93.812|0.133|2813|2817|Neutral|0|IMMY
1313|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|94.145|95.911|1.766|2827|2880|Neutral|0|WELL THIS IS DEFINITELY
1314|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|98.642|100.808|2.165|2962|3027|Neutral|0|MYSELF GOING BACK TO THE BEGINNING
1315|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|101.241|102.673|1.432|3040|3083|Neutral|0|BACK TO MY ROOTS
1316|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|103.373|103.606|0.233|3104|3111|Neutral|0|HM HM
1317|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|103.639|103.673|0.033|3112|3113|Neutral|0|RIMMER
1318|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|103.773|108.803|5.030|3116|3267|Neutral|0|WAS BORNE TO INCREDIBLE PARENTS AMAZING PARENTS WHO SERVED AS DOCTORS IN THE INDIAN
1319|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|109.736|110.535|0.800|3295|3319|Neutral|0|I WAS THE FIRST
1320|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|110.868|116.598|5.730|3329|3501|Neutral|0|AND AS FAR BACK AS I CAN REMEMBER I MADE MY PARENTS VERY PROUD AND HAPPY NINETEEN
1321|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|122.562|124.161|1.599|3680|3728|Neutral|0|I'M THE DIAMOND DON'T YOU THINK
1322|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|124.261|126.393|2.132|3731|3795|Happiness|4|MY BROTHER WAS BORN
1323|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|126.726|128.625|1.899|3805|3862|Neutral|0|A FEW YEARS LATER AND EVEN THERE
1324|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|130.024|140.018|9.994|3904|4204|Neutral|0|CHANGED FOR ME WE WERE BOTH GIVEN EQUAL OPPORTUNITIES AND I WANT TO EMPHASIZE THIS I WILL NOT REALLY EMPHASIZE THIS FOR YOU BUT
1325|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|140.051|140.085|0.033|4205|4206|Neutral|0|FIFTY TWO
1326|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|140.618|141.184|0.566|4222|4239|Neutral|0|UNEQUAL
1327|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|141.584|144.649|3.065|4251|4343|Neutral|0|IT SEEMS VERY NORMAL BUT WHERE I COME FROM
1328|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|144.882|152.311|7.429|4350|4573|Neutral|0|INDIA AND A LOT OF DEVELOPING COUNTRIES AROUND THE WORLD MORE OFTEN THAN NOT THIS IS AN EXCEPTION
1329|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|154.876|155.709|0.833|4650|4675|Neutral|0|FIRST EXPANS
1330|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|157.708|159.773|2.065|4735|4797|Neutral|0|THE BETWEEN BOYS AND GIRLS CAME AT A VERY VERY
1331|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|162.105|164.204|2.099|4867|4930|Neutral|0|HIS FAMILY WITH EXTREMES
1332|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|165.270|166.902|1.632|4962|5011|Neutral|0|I SO CONSTANTLY REMINDED ME
1333|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|167.435|173.332|5.897|5027|5204|Neutral|0|FOR HOW LUCKY WE WERE AND HOW GIVING BACK TO THOSE WHO WERE LESS FORTUNATE WAS NOT A CHALK
1334|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|174.032|175.031|0.999|5225|5255|Neutral|0|IT WAS A WAY OF
1335|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|175.497|179.228|3.731|5269|5381|Neutral|0|SIMPLE I WAS SEVEN OR EIGHT YEARS OLD WHEN
1336|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|179.528|186.591|7.063|5390|5602|Neutral|0|AH MY PARENTS STARTED TAKING ME ON THESE VISITS IN A TRAVELLING CLINIC TO DEVELOPING COMMUNITIES AROUND
1337|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|187.590|192.154|4.564|5632|5769|Neutral|0|LIVED IN CALLED VERELI WE WERE PACKED INTO THIS AMBULANCE AND WITH MY PARENTS WOULD
1338|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|194.886|195.053|0.167|5851|5856|Neutral|0|ORDINATION
1339|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|195.652|196.352|0.700|5874|5895|Neutral|0|MY
1340|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|198.251|200.516|2.265|5952|6020|Neutral|0|AND PHARMACIST SOIRE
1341|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|207.345|209.044|1.699|6225|6276|Neutral|0|BUT THE MORE I WENT
1342|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|209.144|209.444|0.300|6279|6288|Neutral|0|DUNDEE
1343|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|211.476|214.874|3.398|6349|6451|Neutral|0|BEGAN TO NOTICE THE SIMPLEST THINGS THAT DISTINGUISHED A BOOK
1344|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|215.407|215.574|0.167|6467|6472|Neutral|0|HYM
1345|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|215.607|215.640|0.033|6473|6474|Neutral|0|HM HM
1346|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|215.840|225.635|9.794|6480|6774|Neutral|0|OR A MAN FROM A WOMAN FOR EXAMPLE GIRLS WERE PULLED OUT OF SCHOOL WHEN THEY HAD PUBERTY
1347|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|226.201|230.432|4.231|6791|6918|Neutral|0|THAT'S TWELVE AND THIRTEEN WHILE BOYS STILL ENJOYED THEM
1348|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|231.231|233.230|1.999|6942|7002|Neutral|0|A BASIC HUMAN RITE
1349|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|235.829|246.489|10.660|7080|7400|Neutral|0|JUST BECAUSE THEY WERE WOMEN LET THIS LET'S CALL THIS WHOLE EXPERIENCED TRIGGER NUMBER ONE FROM
1350|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|247.089|248.355|1.266|7418|7456|Neutral|0|THE LILAC
1351|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|249.954|257.116|7.162|7504|7719|Neutral|0|FULL EARLY ON IN MY CAREER I MUST HAVE BEEN ABOUT EIGHTEEN OR NINETEEN TELLING ME THAT IF I DIDN'T AGREE TO THE RIDICULOUS
1352|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|258.349|259.748|1.399|7756|7798|Neutral|0|FULLY MESSRS
1353|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|260.114|260.581|0.466|7809|7823|Neutral|0|BIEN HISMUM
1354|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|260.914|268.776|7.862|7833|8069|Neutral|0|THAT HE WOULD JUST REPLACE ME BECAUSE GIRLS ARE REPLACEABLE IN THE ENTERTAINMENT BUSINESS
1355|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|270.209|281.169|10.960|8112|8441|Neutral|0|MADE ME DECIDE TO MAKE MYSELF IRREPLACEABLE BUT I THINK WHAT REALLY MOVED THE NEEDLE FOR ME AND
1356|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|281.602|287.665|6.063|8454|8636|Neutral|0|AROUND THE SAME TIME PARTNER WITH YUSEF WAS AN ENCOUNTER WITH MY HOUSEKEEPER'S DAUGHTER BUT
1357|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|292.296|293.595|1.299|8775|8814|Neutral|0|VERY READING A BOOK AND SHE MUST
1358|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|295.394|295.427|0.033|8868|8869|Neutral|0|HYM
1359|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|295.460|295.794|0.333|8870|8880|Neutral|0|URSULA
1360|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|296.493|299.725|3.231|8901|8998|Neutral|0|IT'S WHY I ASKED HER I WAS LIKE THIS AS I MEAN IT'S A WEEK DAY WIRE
1361|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|300.224|303.323|3.098|9013|9106|Neutral|0|WHOOP AND SHE'S AT ALL I DON'T GO TO SCHOOL ANY MORE
1362|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|308.186|311.451|3.265|9252|9350|Neutral|0|AND HER MOTHER SAID THAT HER FAMILY COULDN'T AFFORD TO SEND HER
1363|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|313.683|318.114|4.431|9417|9550|Neutral|0|IT SHOWS THE BOYS THE REASON SHE WOULD HAVE MENTIONED
1364|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|319.113|322.811|3.698|9580|9691|Neutral|0|AND IT WOULD BE A WASTE OF MONEY
1365|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|326.009|326.576|0.566|9787|9804|Neutral|0|AN ITEM
1366|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|327.975|329.407|1.432|9846|9889|Neutral|0|EVENTUALLY A
1367|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|330.007|332.672|2.665|9907|9987|Neutral|0|EVER THE COST OF HER EDUCATION SO THAT SHE COULD CONTINUE TO LOVE
1368|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|333.338|340.701|7.362|10007|10228|Neutral|0|BECAUSE EDUCATION IS A BASIC HUMAN RIGHT
1369|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|344.632|345.764|1.133|10346|10380|Neutral|0|AND THE HUGENESS
1370|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|346.297|348.563|2.265|10396|10464|Neutral|0|ESPECIALLY TO DAY FROM THAT
1371|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|349.496|354.359|4.864|10492|10638|Neutral|0|DETERMINED TO MAKE A DIFFERENCE IN AS MANY CHILDREN'S LIVES AS I COULD IN WHATEVER BIG OR SMALL
1372|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|354.959|362.521|7.562|10656|10883|Neutral|0|THAT I COULD CONTRIBUTE THERE'S A REALLY REALLY BEAUTIFUL CODE THAT I READ RECENTLY AND I THINK IT'S ABSOLUTELY APPROPRIATE TO SAY
1373|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|362.988|379.245|16.257|10897|11385|Neutral|0|PLAIN WHAT I'M TRYING TO SAY TO DAY THE HAND THAT ROCKS THE CRADLE THE PRO CREATOR THE
1374|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|383.476|384.342|0.866|11512|11538|Neutral|0|ONE OF THE GRAVEST
1375|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|388.339|391.404|3.065|11658|11750|Neutral|0|GIRLS HAVE THE POWER TO CHANGE THE WORLD
1376|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|394.069|398.900|4.831|11830|11975|Neutral|0|GIRLS ARE MORE LIKELY THAN BOYS NEVER TO SET FOOT IN A CLASS ROOM DESPITE A
1377|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|400.066|415.790|15.724|12010|12482|Neutral|0|PROGRESS MADE OVER THE LAST TWO DECADES MORE THAN I'M JUST WHEN I GIVE YOU A STAT MORE THAN FIFTEEN MILLION GIRLS OF PRIMARY SCHOOL
1378|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|417.922|424.485|6.563|12546|12743|Neutral|0|LAST ELEVEN YEARS I HAVE WITNESSED FIRST HAND THE INCREDIBLE WORK THAT UNISON DOES FOUR CHILDREN AROUND THE WORLD ESP
1379|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|425.085|441.475|16.390|12761|13253|Neutral|0|DOOMS AND SURVIVORS OF CHILD MARRIAGE DISPLACEMENT WAR SEXUAL VIOLENCE
1380|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|445.273|457.566|12.293|13367|13736|Neutral|0|NOT JUST EMPOWERS FAMILIES BUT COMMUNITIES AND ECONOMIES A RESULT OF HER EDUCATION
1381|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|459.831|470.591|10.760|13804|14127|Neutral|0|I FEEL THAT IT IS OUR SOCIAL RESPONSIBILITY TO BE A VOICE FOR THE VOICELESS WHICH IS WHY I APPLAUD EACH
1382|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|471.724|478.220|6.496|14161|14356|Happiness|4|HM HM HM
1383|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|478.986|485.749|6.763|14379|14582|Neutral|0|BRING YOUR PLATFORM AND YOUR VOICE TO CONTRIBUTE TO CHANGE AND FOR INSURING THAT THERE IS NOT EVEN
1384|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|488.148|492.479|4.331|14654|14784|Neutral|0|LONG AS WE ARE ALIVE I'D LIKE TO THANK VARIETY AND ALL OF YOU FOR IT
1385|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|492.978|494.511|1.532|14799|14845|Neutral|0|ME AND ALL OF US IN THIS
1386|Datasets/affWild2/Audios/audiobatch1/120-30-1280x720.wav|496.743|497.675|0.933|14912|14940|Neutral|0|ONLY THINK
1387|Datasets/affWild2/Audios/audiobatch1/282.wav|0.000|12.117|12.117|1|364|Surprise|6|FULL SCREECHER
1388|Datasets/affWild2/Audios/audiobatch1/282.wav|12.117|12.217|0.100|364|367|Anger|1|THE RIM
1389|Datasets/affWild2/Audios/audiobatch1/282.wav|12.551|12.818|0.267|377|385|Anger|1|THE THORNS
1390|Datasets/affWild2/Audios/audiobatch1/282.wav|12.918|16.323|3.405|388|490|Anger|1|WHAT YOU MASSY BIBBS
1391|Datasets/affWild2/Audios/audiobatch1/282.wav|17.124|18.359|1.235|514|551|Neutral|0|STRENGTHENS
